UserId,Date,FAttacker1,FAttacker2,FAttacker3,FAttacker4,FSpecial1,FSpecial2,Formation,EAttacker1,EAttacker2,EAttacker3,EAttacker4,ESpecial1,ESpecial2,Result,Note,Title,Link,Bv,Check
NoData,2025-01-03,Yuuka,Shun,Haruna,Tsubaki,Utaha,Iroha,进攻,Yuuka,Junko,Tsubaki,Shun,Iroha,Utaha,胜利,,,,,0
NoData,2025-01-03,Aru,Tsubaki,Shun,Haruna,Iroha,Utaha,进攻,Yuuka,Iori,Tsubaki,Shun,Iroha,Utaha,胜利,,,,,0
NoData,2025-01-03,Atsuko,Hibiki(CR),Shun,Yuuka,Hibiki,Nodoka(HS),进攻,Tsubaki,Shiroko(CC),Yuuka,Shun,Utaha,Iroha,胜利,,,,,0
NoData,2025-01-03,Yuuka,Haruna,Shun,Marina,Iroha,Serina,进攻,Tsubaki,Shiroko(CC),Yuuka,Shun,Utaha,Iroha,胜利,,,,,0
NoData,2025-01-03,Shun,Yuuka,Cherino,Aru,Hibiki,Nodoka(HS),进攻,Yuuka,Tsubaki,Haruna,Shun,Utaha,Iroha,胜利,,,,,0
NoData,2025-01-03,Shun,Tsubaki,Cherino,Yuuka,Hibiki,Nodoka(HS),进攻,Yuuka,Tsubaki,Haruna,Shun,Iroha,Utaha,胜利,,,,,0
NoData,2025-01-03,Shun,Shiroko(CC),Tsubaki,Iori,Ayane(SS),Mashiro(SS),进攻,Atsuko,Tsurugi,Shun,Yuuka,Iroha,Utaha,胜利,,,,,0
NoData,2025-01-03,Shun,Iori,Yuuka,Shiroko(CC),Mashiro(SS),Utaha,进攻,Yuuka,Marina,Atsuko,Tsubaki,Utaha,Iroha,胜利,,,,,0
NoData,2025-01-03,Iori,Yuuka,Shun,1NoData,Mashiro(SS),Nodoka(HS),进攻,1NoData,1NoData,1NoData,1NoData,1NoData,1NoData,胜利,科目一,,,,0
NoData,2025-01-03,Shun,Yuuka,Shiroko(CC),1NoData,Serina,Nodoka(HS),进攻,Yuuka,Marina,Atsuko,Iori,Iroha,Utaha,胜利,,,,,0
NoData,2025-01-03,Iori(SS),Yuuka,Shun,Shiroko(CC),Hibiki,Nodoka(HS),进攻,Yuuka,Marina,Atsuko,Tsubaki,Iroha,Utaha,胜利,,,,,0
NoData,2025-01-03,Iori,Shun,Marina,Shiroko(CC),Himari,Serina,进攻,Yuuka,Marina,Atsuko,Yuuka(SW),Utaha,Iroha,胜利,,,,,0
NoData,2025-01-03,Iori,Shun,Tsubaki,Shiroko(CC),Himari,Serina,进攻,Yuuka,Iori,Shun,Mutsuki(NY),Mashiro,Ayane(SS),胜利,,,,,0
NoData,2025-01-03,Iori(SS),Yuuka,Shun,Shiroko(CC),Hibiki,Nodoka(HS),进攻,Yuuka,Cherino,Atsuko,Marina,Iroha,Utaha,胜利,,,,,0
NoData,2025-01-03,Yuuka,Shun,Shiroko(CC),Marina,Nodoka(HS),Saya(CL),进攻,Yuuka,Hoshino(SS),Tsurugi,Shun,Iroha,Utaha,胜利,,,,,0
