UserId,Date,FAttacker1,FAttacker2,FAttacker3,FAttacker4,FSpecial1,FSpecial2,Formation,EAttacker1,EAttacker2,EAttacker3,EAttacker4,ESpecial1,ESpecial2,Result,Note,Title,Link,Bv,Check
NoData,2025-01-01,Haruna(NY),Yuuka,Atsuko,Tsurugi,Ayane(SS),Shiroko(SS),进攻,Yuuka,Atsuko,Hanako(SS),Marina,Shiroko(SS),Nagisa,胜利,,,,,0
NoData,2025-01-01,Iori,Marina,Atsuko,Tsurugi,Shiroko(SS),Yuzu(MD),进攻,Yuuka,Atsuko,Marina,Hanako(SS),Shiroko(SS),Ayane(SS),胜利,,,,,0
NoData,2025-01-01,Haruna(NY),Tsurugi,Marina,Yuuka,Shiroko(SS),Hinata(SS),进攻,Yuuka,Mika,Marina,Hanako(SS),Nagisa,Shiroko(SS),胜利,,,,,0
NoData,2025-01-01,Hanako(SS),Atsuko,Yuuka,Tsurugi,Shiroko(SS),Mashiro,进攻,Yuuka,Atsuko,Hanako(SS),Marina,Shiroko(SS),Nagisa,胜利,,,,,0
NoData,2025-01-01,Hoshino,Tsurugi,Yuuka,Hanako(SS),Shiroko(SS),Mashiro,进攻,Mutsuki(NY),Yuuka,Marina,Atsuko,Mashiro,Shiroko(SS),胜利,,,,,0
NoData,2025-01-01,Yuuka,Tsurugi,Marina,Hanako(SS),Shiroko(SS),Mashiro,进攻,Yuuka,Mutsuki(NY),Marina,Atsuko,Shiroko(SS),Ayane(SS),胜利,,,,,0
NoData,2025-01-01,Yuuka,Tsurugi,Hanako(SS),Marina,Shiroko(SS),Mashiro,进攻,Yuuka,Atsuko,Mutsuki(NY),Marina,Ayane(SS),Mashiro(SS),胜利,,,,,0
NoData,2025-01-01,Hoshino,Tsurugi,Hanako(SS),Yuuka,Shiroko(SS),Mashiro,进攻,Yuuka,Atsuko,Marina,Mutsuki(NY),Shiroko(SS),Mashiro,胜利,,,,,0
NoData,2025-01-01,Yuuka,Tsurugi,Mutsuki(NY),Marina,Shiroko(SS),Mashiro,进攻,Yuuka,Marina,Atsuko,Mutsuki(NY),Ayane(SS),Shiroko(SS),胜利,,,,,0
NoData,2025-01-01,Hoshino,Tsurugi,Hanako(SS),Yuuka,Shiroko(SS),Mashiro,进攻,Yuuka,Atsuko,Mutsuki(NY),Marina,Mashiro,Shiroko(SS),胜利,,,,,0
NoData,2025-01-01,Marina,Tsurugi,Hanako(SS),Mika,Shiroko(SS),Mashiro,进攻,Mutsuki(NY),Yuuka,Marina,Atsuko,Ayane(SS),Shiroko(SS),胜利,,,,,0
NoData,2025-01-01,Yuuka,Tsurugi,Hoshino,Hanako(SS),Shiroko(SS),Mashiro,进攻,Yuuka,Mutsuki(NY),Marina,Atsuko,Shiroko(SS),Mashiro,胜利,,,,,0
NoData,2025-01-01,Yuuka,Midori,Momoi,Marina,Mashiro,Shiroko(SS),进攻,Yuuka,Atsuko,Marina,Mutsuki(NY),Shiroko(SS),Ayane(SS),胜利,,,,,0
NoData,2025-01-01,Yuuka,Atsuko,Momoi,Miyako(SS),Mashiro,Shiroko(SS),进攻,Yuuka,Atsuko,Mutsuki(NY),Marina,Shiroko(SS),Mashiro,胜利,,,,,0
NoData,2025-01-01,Shun,Junko,Atsuko,Miyako(SS),Shiroko(SS),Mashiro,进攻,Mutsuki(NY),Atsuko,Marina,Yuuka,Shiroko(SS),Mashiro,胜利,,,,,0
NoData,2025-01-01,Marina,Junko,Hoshino,Tsurugi,Shiroko(SS),Mashiro,进攻,Mutsuki(NY),Yuuka,Marina,Atsuko,Shiroko(SS),Ayane(SS),胜利,,,,,0
NoData,2025-01-01,Hoshino,Yuuka,Tsurugi,Junko,Shiroko(SS),Nagisa,进攻,Mutsuki(NY),Yuuka,Marina,Atsuko,Shiroko(SS),Mashiro,胜利,,,,,0
NoData,2025-01-01,Iori,Atsuko,Yuuka,Tsurugi,Mashiro,Shiroko(SS),进攻,Yuuka,Mutsuki(NY),Atsuko,Marina,Shiroko(SS),Mashiro,胜利,,,,,0
NoData,2025-01-01,Mika,Tsubaki,Atsuko,Tsurugi,Ayane(SS),Yuzu(MD),进攻,Yuuka,Mutsuki(NY),Marina,Atsuko,Yuzu(MD),Ayane(SS),胜利,,,,,0
NoData,2025-01-01,Yuuka,Mutsuki(NY),Marina,Atsuko,Shiroko(SS),Nagisa,进攻,Yuuka,Tsurugi,Atsuko,Mika,Shiroko(SS),Yuzu(MD),胜利,,,,,0
NoData,2025-01-01,Midori,Momoi,Tsurugi,Yuuka,Shiroko(SS),Mashiro,进攻,Yuuka,Mutsuki(NY),Neru(BY),Marina,Shiroko(SS),Mashiro,胜利,,,,,0
NoData,2025-01-01,Midori,Momoi,Tsurugi,Yuuka,Shiroko(SS),Mashiro,进攻,Yuuka,Mutsuki(NY),Marina,Neru(BY),Shiroko(SS),Mashiro,胜利,,,,,0
NoData,2025-01-01,Tsubaki,Hoshino,Atsuko,Tsurugi,Mashiro(SS),Shiroko(SS),进攻,Yuuka,Atsuko,Mutsuki(NY),Marina,Shiroko(SS),Yuzu(MD),胜利,,,,,0
NoData,2025-01-01,Marina,Iori,Tsubaki,Tsurugi,Mashiro,Ayane(SS),进攻,Marina,Atsuko,Yuuka,Mutsuki(NY),Mashiro,Ayane(SS),胜利,,,,,0
NoData,2025-01-01,Mutsuki(NY),Marina,Yuuka,Hanako(SS),Mashiro,Shiroko(SS),进攻,Yuuka,Mika,Tsubaki,Shun,Shiroko(SS),Nagisa,胜利,,,,,0
NoData,2025-01-01,Atsuko,Tsubaki,Yuuka,Iori,Ayane(SS),Serina,进攻,Yuuka,Megu,Tsurugi,Mutsuki(NY),Yuzu(MD),Mashiro,胜利,,,,,0
NoData,2025-01-01,Atsuko,Tsubaki,Yuuka,Iori,Ayane(SS),Serina,进攻,Yuuka,Megu,Tsurugi,Mutsuki(NY),Yuzu(MD),Mashiro,胜利,,,,,0
NoData,2025-01-01,Yuuka,Tsubaki,Atsuko,Marina,Iroha,Mashiro,进攻,Megu,Marina,Tsurugi,Yuuka,Nagisa,Ayane(SS),胜利,,,,,0
NoData,2025-01-01,Yuuka,Atsuko,Tsurugi,Megu,Yuzu(MD),Mashiro(SS),进攻,Yuuka,Marina,Shun,Atsuko,Mashiro(SS),Yuzu(MD),胜利,,,,,0
NoData,2025-01-01,Yuuka,Atsuko,Tsurugi,Megu,Yuzu(MD),Mashiro(SS),进攻,Yuuka,Tsubaki,Mutsuki(NY),Shun,Yuzu(MD),Ayane(SS),胜利,,,,,0
NoData,2025-01-01,Haruna(NY),Atsuko,Tsurugi,Marina,Shiroko(SS),Ayane(SS),进攻,Mika,Atsuko,Tsurugi,Yuuka,Shiroko(SS),Nagisa,胜利,,,,,0
NoData,2025-01-01,Atsuko,Yuuka,Tsurugi,Iori,Shiroko(SS),Ayane(SS),进攻,Yuuka,Tsurugi,Atsuko,Mutsuki(NY),Shiroko(SS),Yuzu(MD),胜利,,,,,0
NoData,2025-01-01,Hoshino,Atsuko,Tsurugi,Yuuka,Yuzu(MD),Mashiro,进攻,Yuuka,Tsurugi,Marina,Mutsuki(NY),Yuzu(MD),Mashiro(SS),胜利,,,,,0
NoData,2025-01-01,Mika,Atsuko,Shun,Yuuka,Mashiro,Ayane(SS),进攻,Yuuka,Tsurugi,Marina,Mutsuki(NY),Yuzu(MD),Mashiro,胜利,,,,,0
NoData,2025-01-01,Marina,Atsuko,Tsurugi,Yuuka,Mashiro,Mashiro(SS),进攻,Yuuka,Tsurugi,Marina,Mutsuki(NY),Yuzu(MD),Ayane(SS),胜利,,,,,0
NoData,2025-01-01,Tsubaki,Yuuka,Tsurugi,Mikoto,Shiroko(SS),Mashiro,进攻,Yuuka,Tsurugi,Shiroko(SS),Marina,Yuzu(MD),Shiroko(SS),胜利,,,,,0
NoData,2025-01-01,Hoshino,Mika,Tsubaki,Mutsuki(NY),Mashiro,Yuzu(MD),进攻,Yuuka,Tsurugi,Mutsuki(NY),Marina,Mashiro,Yuzu(MD),胜利,,,,,0
NoData,2025-01-01,Koharu,Atsuko,Tsurugi,Yuuka,Yuzu(MD),Shiroko(SS),进攻,Yuuka,Tsurugi,Mutsuki(NY),Marina,Yuzu(MD),Shiroko(SS),胜利,,,,,0
NoData,2025-01-01,Shun,Hoshino,Tsurugi,Atsuko,Shiroko(SS),Ayane(SS),进攻,Atsuko,Yuuka,Tsurugi,Hanako(SS),Shiroko(SS),Yuzu(MD),胜利,,,,,0
NoData,2025-01-01,Shun,Miyako(SS),Iori,Tsurugi,Mari,Shiroko(SS),进攻,Tsurugi,Yuuka,Atsuko,Hanako(SS),Shiroko(SS),Yuzu(MD),胜利,,,,,0
NoData,2025-01-01,Yuzu,Shun,Atsuko,Tsurugi,Shiroko(SS),Yuzu(MD),进攻,Yuuka,Tsurugi,Marina,Hanako(SS),Yuzu(MD),Shiroko(SS),胜利,,,,,0
NoData,2025-01-01,Yuuka,Hoshino,Tsurugi,Marina,Mashiro,Shiroko(SS),进攻,Yuuka,Tsurugi,Marina,Hanako(SS),Yuzu(MD),Shiroko(SS),胜利,,,,,0
NoData,2025-01-01,Tsubaki,Hoshino,Yuuka,Shun,Shiroko(SS),Minori,进攻,Tsurugi,Yuuka,Hanako(SS),Shun,Shiroko(SS),Yuzu(MD),胜利,,,,,0
NoData,2025-01-01,Atsuko,Marina,Yuzu(MD),Tsubaki,Minori,Yuzu(MD),进攻,Yuuka,Tsurugi,Hanako(SS),Marina,Shiroko(SS),Minori,胜利,,,,,0
NoData,2025-01-01,Tsurugi,Atsuko,Yuuka,Midori,Shiroko(SS),Mashiro,进攻,Atsuko,Hanako(SS),Marina,Tsurugi,Yuzu(MD),Shiroko(SS),胜利,,,,,0
NoData,2025-01-01,Shun,Yuuka,Midori,Momoi,Shiroko(SS),Mashiro,进攻,Yuuka,Tsurugi,Marina,Mutsuki(NY),Yuzu(MD),Shiroko(SS),胜利,,,,,0
NoData,2025-01-01,Yuuka,Mutsuki(NY),Tsurugi,Shun,Nagisa,Yuzu(MD),进攻,Yuuka,Shun,Haruna(NY),Marina,Iroha,Mashiro(SS),胜利,,,,,0
NoData,2025-01-01,Marina,Tsurugi,Mutsuki(NY),Yuuka,Ayane(SS),Mashiro,进攻,Yuuka,Mutsuki(NY),Shun,Marina,Yuzu(MD),Ayane(SS),胜利,,,,,0
NoData,2025-01-01,Mika,Tsurugi,Atsuko,Tsubaki,Mashiro,Yuzu(MD),进攻,Yuuka,Mutsuki(NY),Shun,Marina,Ayane(SS),Mashiro,胜利,,,,,0
NoData,2025-01-01,Hoshino,Mutsuki(NY),Yuuka,Atsuko,Mashiro,Shiroko(SS),进攻,Yuuka,Mutsuki(NY),Shun,Marina,Yuzu(MD),Shiroko(SS),胜利,,,,,0
NoData,2025-01-01,Iori(SS),Atsuko,Yuuka,Tsurugi,Mashiro,Yuzu(MD),进攻,Yuuka,Shun,Marina,Mutsuki(NY),Mashiro,Ayane(SS),胜利,,,,,0
NoData,2025-01-01,Mika,Tsurugi,Marina,Yuuka,Yuzu(MD),Mashiro,进攻,Yuuka,Shun,Mutsuki(NY),Marina,Ayane(SS),Mashiro(SS),胜利,,,,,0
NoData,2025-01-01,Yuuka,Miyako(SS),Atsuko,Tsurugi,Mashiro,Shiroko(SS),进攻,Yuuka,Shun,Hanako(SS),Marina,Yuzu(MD),Shiroko(SS),胜利,,,,,0
